Date,Company,Asset_Type,Open,High,Low,Close,Volume
2023-01-04,Wipro,Large Cap India,190.24309115961313,190.24309115961313,185.98356323465998,186.51002502441406,8926522
2023-01-04,Advanced Micro Devices,Large Cap US,65.0,65.79000091552734,63.310001373291016,64.66000366210938,47477100
2023-01-04,Alphabet Inc,Large Cap US,89.81137270362576,90.10958727306334,86.74973244852455,87.5549087524414,34854800
2023-01-04,Amazon.com Inc,Large Cap US,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,68885100
2023-01-04,Apple Inc,Large Cap US,125.12532731236189,126.87071595607891,123.34050157319417,124.60269927978516,89113600
2023-01-04,Intel Corporation,Large Cap US,26.430854345730037,26.922636244340204,26.18978489577685,26.69120979309082,37665200
2023-01-04,Meta Platforms Inc,Large Cap US,126.68498880311247,128.34588274584758,125.16333797564083,126.675048828125,32397100
2023-01-04,Microsoft Corporation,Large Cap US,227.2807251025966,227.8580231747008,221.0967558119891,224.16917419433594,50623400
2023-01-04,NVIDIA Corporation,Large Cap US,14.554064249371384,14.83980956745862,14.22835353833652,14.735901832580566,431324000
2023-01-04,Netflix Inc,Large Cap US,298.239990234375,311.1400146484375,295.510009765625,309.4100036621094,9345100
2023-01-04,Tesla Inc,Large Cap US,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,180389000
2023-01-04,BSE Ltd,Small Cap India,185.2726078150595,185.2726078150595,179.7176921891483,179.97911071777344,1244793
2023-01-04,Dixon Technologies,Small Cap India,3916.174896691754,3934.556844564247,3851.837835235633,3860.279541015625,122473
2023-01-04,Indian Energy Exchange,Small Cap India,136.26601358325456,136.60188637519738,134.394757874547,134.8265838623047,2811241
2023-01-04,Tanla Platforms,Small Cap India,690.7258034853977,696.6927929524197,683.5076852771928,689.90771484375,116848
2023-01-05,Bitcoin,Cryptocurrency,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566
2023-01-05,Cardano,Cryptocurrency,0.2676889896392822,0.27025100588798523,0.2640640139579773,0.26910200715065,175511469
2023-01-05,Dogecoin,Cryptocurrency,0.07323300093412399,0.0750269964337349,0.0714000016450882,0.07154999673366547,424927580
2023-01-05,Ethereum,Cryptocurrency,1256.484619140625,1258.571533203125,1245.173095703125,1250.4385986328125,4001786456
2023-01-05,Solana,Cryptocurrency,13.43493938446045,13.769200325012207,12.990192413330078,13.419329643249512,564255825
2023-01-05,Asian Paints,Large Cap India,2952.9440683381968,2959.7932399373067,2910.051893153399,2918.7470703125,1113920
2023-01-05,Bajaj Finance,Large Cap India,639.9518911838142,639.9518911838142,594.1051114367782,601.5005493164062,51023000
2023-01-05,Bharti Airtel,Large Cap India,809.9058394107592,809.9058394107592,789.0446283956336,792.3333129882812,5297349
2023-01-05,HDFC Bank,Large Cap India,1558.0393505648565,1560.9818249273105,1533.3422797683302,1543.2789306640625,5470718
2023-01-05,Hindustan Unilever,Large Cap India,2430.3531327815936,2482.4549516778166,2430.305198229019,2474.553466796875,2008493
2023-01-05,ICICI Bank,Large Cap India,879.1348111478047,881.184052562088,850.9329942792257,857.9102783203125,16547196
2023-01-05,Infosys,Large Cap India,1410.261069176281,1410.261069176281,1375.9386694302398,1381.5107421875,9868404
2023-01-05,Reliance Industries,Large Cap India,1151.969321148222,1157.858149023016,1143.0676158255733,1147.6553955078125,13637099
2023-01-05,Tata Consultancy Services,Large Cap India,3187.202565398395,3193.997787846409,3141.0244001124465,3168.9228515625,1826057
2023-01-05,Wipro,Large Cap India,186.6535968504029,187.70652041849823,183.66235331113361,185.16993713378906,9568980
2023-01-05,Advanced Micro Devices,Large Cap US,64.1500015258789,64.3499984741211,62.29999923706055,62.33000183105469,46159500
2023-01-05,Alphabet Inc,Large Cap US,86.94854453006714,87.04794685839362,85.38790446521591,85.68611145019531,27194400
2023-01-05,Amazon.com Inc,Large Cap US,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,67930800
2023-01-05,Apple Inc,Large Cap US,125.36199059273537,125.99308946159266,123.02495518012978,123.28133392333984,80962700
2023-01-05,Intel Corporation,Large Cap US,26.459782464056307,26.7876370522534,26.401924473752903,26.57549476623535,33552600
2023-01-05,Meta Platforms Inc,Large Cap US,125.44181270064794,127.81877947591597,123.86049162591854,126.24739837646484,25447100
2023-01-05,Microsoft Corporation,Large Cap US,222.31002156690943,222.65249456632077,216.98710309720292,217.5252685546875,39585600
2023-01-05,NVIDIA Corporation,Large Cap US,14.478129888796087,14.55106500758206,14.135434115107048,14.252330780029297,389168000
2023-01-05,Netflix Inc,Large Cap US,307.0,314.17999267578125,304.54998779296875,309.70001220703125,8328400
2023-01-05,Tesla Inc,Large Cap US,110.51000213623047,111.75,107.16000366210938,110.33999633789062,157986300
2023-01-05,BSE Ltd,Small Cap India,181.12274494466263,181.8089367442872,177.6917709886804,178.83543395996094,749841
2023-01-05,Dixon Technologies,Small Cap India,3873.2169249119725,3893.996677597061,3787.4008414438017,3834.8544921875,95221
2023-01-05,Indian Energy Exchange,Small Cap India,135.30638877744013,135.49830980462568,133.1952281931278,134.77859497070312,2394369
2023-01-05,Tanla Platforms,Small Cap India,691.0145280684052,693.9979934814138,673.6910440778324,676.8670043945312,105938
2023-01-06,Bitcoin,Cryptocurrency,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913
2023-01-06,Cardano,Cryptocurrency,0.2690899968147278,0.27935901284217834,0.2681350111961365,0.27865201234817505,326480796
2023-01-06,Dogecoin,Cryptocurrency,0.0715550035238266,0.07257000356912613,0.0703440010547638,0.07247000187635422,306914647
2023-01-06,Ethereum,Cryptocurrency,1250.458984375,1273.2203369140625,1240.947509765625,1269.3790283203125,4977252792
2023-01-06,Solana,Cryptocurrency,13.420552253723145,13.54129409790039,12.771324157714844,13.52584171295166,517147909
2023-01-06,Asian Paints,Large Cap India,2924.235846540267,2937.3511900380395,2867.888444846136,2893.5361328125,1045526
2023-01-06,Bajaj Finance,Large Cap India,604.4537240029813,605.4348471741865,585.8763595770364,589.7022705078125,29319220
2023-01-06,Bharti Airtel,Large Cap India,792.7750708354946,797.3890917217311,777.5095852799152,781.4364013671875,3199618
2023-01-06,HDFC Bank,Large Cap India,1545.4978197081844,1552.3473807494127,1522.537193258237,1538.1658935546875,4546231
2023-01-06,Hindustan Unilever,Large Cap India,2471.009454153878,2501.561764339146,2466.1248070508927,2467.609375,991782
2023-01-06,ICICI Bank,Large Cap India,857.7151438717982,857.7151438717982,839.7108721216287,849.0789184570312,14804613
2023-01-06,Infosys,Large Cap India,1376.6411390689723,1381.3235919229485,1354.6336106552847,1356.506591796875,6443714
2023-01-06,Reliance Industries,Large Cap India,1153.4072395784428,1163.1306272948216,1149.5955006159752,1158.0863037109375,6349597
2023-01-06,Tata Consultancy Services,Large Cap India,3158.2994089707186,3159.782899363974,3062.593366274636,3073.6474609375,2488376
2023-01-06,Wipro,Large Cap India,185.21780878835946,186.07928112649762,182.5376515281667,182.82481384277344,8484754
2023-01-06,Advanced Micro Devices,Large Cap US,63.150001525878906,64.30000305175781,60.04999923706055,63.959999084472656,70161300
2023-01-06,Alphabet Inc,Large Cap US,86.27260404317033,87.1672402277692,84.35410939660743,86.81932067871094,41381500
2023-01-06,Amazon.com Inc,Large Cap US,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,83303400
2023-01-06,Apple Inc,Large Cap US,124.25756397513359,128.47803270861587,123.15313725839339,127.81735229492188,87754700
2023-01-06,Intel Corporation,Large Cap US,26.93227950754635,27.800129168058195,26.401925608912368,27.70370101928711,31788600
2023-01-06,Meta Platforms Inc,Large Cap US,128.2663034622201,129.61888351451952,125.35229008910285,129.31057739257812,27584500
2023-01-06,Microsoft Corporation,Large Cap US,218.20042850517999,220.90102036196717,214.62899248610293,220.08888244628906,43613600
2023-01-06,NVIDIA Corporation,Large Cap US,14.461145896873958,14.996670137157544,14.02153707163228,14.845804214477539,405044000
2023-01-06,Netflix Inc,Large Cap US,311.57000732421875,316.7699890136719,303.69000244140625,315.54998779296875,8959800
2023-01-06,Tesla Inc,Large Cap US,103.0,114.38999938964844,101.80999755859375,113.05999755859375,220911100
2023-01-06,BSE Ltd,Small Cap India,179.06417908726775,179.34191663526443,176.51544945815607,177.10362243652344,791127
2023-01-06,Dixon Technologies,Small Cap India,3826.2626559074974,3839.799482491512,3781.35656725115,3813.724853515625,90644
2023-01-06,Indian Energy Exchange,Small Cap India,134.97051177614145,135.88216225136978,133.00330300572747,133.5310821533203,2059984
2023-01-06,Tanla Platforms,Small Cap India,679.176820257116,679.176820257116,664.1630990088007,666.85791015625,103253
2023-01-07,Bitcoin,Cryptocurrency,16952.1171875,16975.017578125,16914.19140625,16955.078125,7714767174
2023-01-07,Cardano,Cryptocurrency,0.2786639928817749,0.28001800179481506,0.27276599407196045,0.2771050035953522,166488086
2023-01-07,Dogecoin,Cryptocurrency,0.07246900349855423,0.072843998670578,0.07187599688768387,0.07222200185060501,173703551
2023-01-07,Ethereum,Cryptocurrency,1269.4197998046875,1270.5982666015625,1262.2711181640625,1264.2703857421875,2565213548
2023-01-07,Solana,Cryptocurrency,13.52675724029541,13.52675724029541,13.055072784423828,13.092267990112305,210349250
2023-01-08,Bitcoin,Cryptocurrency,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914
2023-01-08,Cardano,Cryptocurrency,0.27702799439430237,0.29521799087524414,0.2749840021133423,0.29521799087524414,391160515
2023-01-08,Dogecoin,Cryptocurrency,0.07220999896526337,0.07361199706792831,0.07154600322246552,0.07360100001096725,246133445
2023-01-08,Ethereum,Cryptocurrency,1264.181884765625,1287.3594970703125,1260.226806640625,1287.3594970703125,3495088905
2023-01-08,Solana,Cryptocurrency,13.09150505065918,14.333256721496582,12.924285888671875,14.31993293762207,535020165
2023-01-09,Bitcoin,Cryptocurrency,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866
2023-01-09,Cardano,Cryptocurrency,0.295414000749588,0.34088099002838135,0.295414000749588,0.31710198521614075,957174794
2023-01-09,Dogecoin,Cryptocurrency,0.07359199970960617,0.07921099662780762,0.07325799763202667,0.07578399777412415,853703837
2023-01-09,Ethereum,Cryptocurrency,1287.4508056640625,1342.1441650390625,1286.6807861328125,1321.5389404296875,7990438824
2023-01-09,Solana,Cryptocurrency,14.325532913208008,17.361557006835938,14.325532913208008,16.30246353149414,2029272608
2023-01-09,Asian Paints,Large Cap India,2908.0115002967677,2931.6675497735655,2866.916713122505,2899.1220703125,808263
2023-01-09,Bajaj Finance,Large Cap India,593.6071329461108,599.3262593994441,587.1977536036694,590.9793090820312,14005480
2023-01-09,Bharti Airtel,Large Cap India,788.0137957312377,806.4698185481618,786.3939601989077,804.4082641601562,4340729
2023-01-09,HDFC Bank,Large Cap India,1539.709520796655,1554.7111236973547,1533.9211391395247,1541.1566162109375,5364670
2023-01-09,Hindustan Unilever,Large Cap India,2479.964897483789,2518.370762029879,2461.432230543996,2513.198974609375,1267078
2023-01-09,ICICI Bank,Large Cap India,853.128646577258,857.5199292876928,841.467339467431,852.2503662109375,16811853
2023-01-09,Infosys,Large Cap India,1356.2256767734436,1394.7622888379901,1356.2256767734436,1390.1734619140625,11498717
2023-01-09,Reliance Industries,Large Cap India,1161.9207528429104,1187.8041821914996,1161.0306065888913,1185.4302978515625,10722753
2023-01-09,Tata Consultancy Services,Large Cap India,3090.347982849598,3184.1399005700255,3082.8349653651862,3177.392578125,2885060
2023-01-09,Wipro,Large Cap India,184.73919239176033,188.08938499990106,184.30845626327837,187.5150604248047,7347432
2023-01-09,Advanced Micro Devices,Large Cap US,66.22000122070312,69.31999969482422,65.66999816894531,67.23999786376953,69741300
2023-01-09,Alphabet Inc,Large Cap US,87.83323916693293,89.51316659567206,87.33621993560529,87.4952621459961,29003900
2023-01-09,Amazon.com Inc,Large Cap US,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,65266100
2023-01-09,Apple Inc,Large Cap US,128.65553802002677,131.55465346679887,128.08360234953716,128.33998107910156,70790800
2023-01-09,Intel Corporation,Large Cap US,27.80976964037389,28.80297635582074,27.80976964037389,28.26297950744629,37493200
2023-01-09,Meta Platforms Inc,Large Cap US,130.4443771431501,132.2246039865523,128.57462981837625,128.7635955810547,26649100
2023-01-09,Microsoft Corporation,Large Cap US,221.57615730202494,226.26307141609416,221.53702478368263,222.2317352294922,27369800
2023-01-09,NVIDIA Corporation,Large Cap US,15.27042613908939,16.041739858471093,15.127552540225734,15.614120483398438,504231000
2023-01-09,Netflix Inc,Large Cap US,316.8299865722656,321.70001220703125,313.2200012207031,315.1700134277344,6766600
2023-01-09,Tesla Inc,Large Cap US,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,190284000
2023-01-09,BSE Ltd,Small Cap India,177.1362880151492,180.30585854655195,174.81629401533027,175.86192321777344,989868
2023-01-09,Dixon Technologies,Small Cap India,3832.806197627044,3849.2400963120053,3761.3259700531275,3770.3671875,145564
2023-01-09,Indian Energy Exchange,Small Cap India,135.11445304555764,136.69781965081293,134.53867538402798,135.69021606445312,2987464
2023-01-09,Tanla Platforms,Small Cap India,670.2263765809503,684.9994353932688,669.1676839720832,674.7978515625,83721
2023-01-10,Bitcoin,Cryptocurrency,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949
2023-01-10,Cardano,Cryptocurrency,0.31707799434661865,0.32451799511909485,0.30914801359176636,0.3224959969520569,415469645
2023-01-10,Dogecoin,Cryptocurrency,0.07576899975538254,0.07773099839687347,0.07468999922275543,0.0777290016412735,492952309
2023-01-10,Ethereum,Cryptocurrency,1321.3955078125,1342.7572021484375,1318.5272216796875,1336.5860595703125,5830173253
2023-01-10,Solana,Cryptocurrency,16.29619789123535,16.640087127685547,15.711213111877441,16.19672393798828,833408341
2023-01-10,Asian Paints,Large Cap India,2899.1221622874564,2899.9480380095197,2868.0825648953696,2876.00048828125,864325
2023-01-10,Bajaj Finance,Large Cap India,591.5364025333328,593.1140717510846,579.3092554509763,582.18359375,11203750
2023-01-10,Bharti Airtel,Large Cap India,810.9856522122543,810.9856522122543,775.8406609188231,778.343994140625,8392344
2023-01-10,HDFC Bank,Large Cap India,1543.5684755821242,1543.5684755821242,1509.8029151787653,1512.986572265625,8185883
2023-01-10,Hindustan Unilever,Large Cap India,2513.198987306786,2541.2612771536465,2504.627120229919,2532.16259765625,1413088
2023-01-10,ICICI Bank,Large Cap India,854.2508293522662,857.178350961341,835.904979620267,840.5402221679688,13470142
2023-01-10,Infosys,Large Cap India,1387.8791147184363,1389.6584697803341,1361.7042473170561,1376.4071044921875,7158624
2023-01-10,Reliance Industries,Large Cap India,1189.6302560157692,1189.6302560157692,1162.240505708343,1167.9010009765625,8047142
2023-01-10,Tata Consultancy Services,Large Cap India,3143.9434120287697,3156.385197220969,3091.4008895646434,3145.283203125,3864655
2023-01-10,Wipro,Large Cap India,187.61078871151608,188.52012379688978,185.38530651145697,188.11331176757812,7879496
2023-01-10,Advanced Micro Devices,Large Cap US,66.66999816894531,68.1500015258789,66.55999755859375,68.05000305175781,41149600
2023-01-10,Alphabet Inc,Large Cap US,85.46742707274271,88.1413852775039,85.31831979229013,87.89287567138672,30467800
2023-01-10,Amazon.com Inc,Large Cap US,87.56999969482422,90.19000244140625,87.29000091552734,89.87000274658203,67756600
2023-01-10,Apple Inc,Large Cap US,128.44844617850507,129.43453900512318,126.33820813140562,128.9119110107422,63896200
2023-01-10,Intel Corporation,Large Cap US,28.195481799132445,28.455837238674977,27.88691320673265,28.388338088989258,23008100
2023-01-10,Meta Platforms Inc,Large Cap US,126.57558954488267,132.71193072520404,126.4562491417937,132.26438903808594,28684400
2023-01-10,Microsoft Corporation,Large Cap US,222.85796326790341,226.3315603384629,222.43722523551887,223.9245147705078,27033900
2023-01-10,NVIDIA Corporation,Large Cap US,15.493228298581526,15.947824139665439,15.458259534317742,15.894871711730957,384101000
2023-01-10,Netflix Inc,Large Cap US,311.07000732421875,329.3500061035156,311.07000732421875,327.5400085449219,13072300
2023-01-10,Tesla Inc,Large Cap US,121.06999969482422,122.76000213623047,114.91999816894531,118.8499984741211,167642500
2023-01-10,BSE Ltd,Small Cap India,175.14306299487026,177.10361961437306,174.86531049343938,175.6495361328125,808989
2023-01-10,Dixon Technologies,Small Cap India,3789.198777336886,3804.284140264965,3701.884160123904,3727.509033203125,121358
2023-01-10,Indian Energy Exchange,Small Cap India,135.69023003607649,137.41754855588817,134.97051520637459,135.97811889648438,3360177
2023-01-10,Tanla Platforms,Small Cap India,681.3903835866189,726.5758169582933,679.9948689341411,701.2161254882812,1572772
2023-01-11,Bitcoin,Cryptocurrency,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782
2023-01-11,Cardano,Cryptocurrency,0.3225019872188568,0.32287201285362244,0.30870500206947327,0.32274898886680603,323983138
2023-01-11,Dogecoin,Cryptocurrency,0.07773400098085403,0.07818099856376648,0.07517799735069275,0.07815299928188324,394318759
2023-01-11,Ethereum,Cryptocurrency,1336.48681640625,1387.9327392578125,1323.5831298828125,1387.9327392578125,6314904311
2023-01-11,Solana,Cryptocurrency,16.196577072143555,16.44658851623535,15.368487358093262,16.35941505432129,630606082
2023-01-11,Asian Paints,Large Cap India,2890.1358857381683,2890.1358857381683,2851.372853909679,2856.618896484375,890426
2023-01-11,Bajaj Finance,Large Cap India,584.7325843924959,586.6061192762119,578.3774312911148,581.3553466796875,11088910
2023-01-11,Bharti Airtel,Large Cap India,760.8205714670228,765.3855188632068,737.8978078940756,751.54345703125,28389020
2023-01-11,HDFC Bank,Large Cap India,1512.6487980869458,1541.6389901580285,1504.9792394533945,1534.7894287109375,7597899
2023-01-11,Hindustan Unilever,Large Cap India,2532.306052597489,2535.9935055468127,2478.7676028831593,2483.699951171875,1471687
2023-01-11,ICICI Bank,Large Cap India,842.0528443311998,849.810729146555,834.1972801627661,845.3706665039062,15558460
2023-01-11,Infosys,Large Cap India,1376.6411543516356,1399.1169283002337,1371.022210864486,1377.811767578125,6173092
2023-01-11,Reliance Industries,Large Cap India,1165.2077656913489,1167.7184566325625,1150.873655990327,1153.1790771484375,11509553
2023-01-11,Tata Consultancy Services,Large Cap India,3148.8242138558544,3205.6735027069485,3130.6877340874107,3185.7666015625,2720512
2023-01-11,Wipro,Large Cap India,188.08940375619196,189.52520073143006,187.3715052685729,188.4962158203125,7656600
2023-01-11,Advanced Micro Devices,Large Cap US,68.38999938964844,69.12999725341797,67.22000122070312,69.05999755859375,44470100
2023-01-11,Alphabet Inc,Large Cap US,88.64835684985157,91.05392828428226,88.47937211904964,90.97440338134766,26862000
2023-01-11,Amazon.com Inc,Large Cap US,90.93000030517578,95.26000213623047,90.93000030517578,95.08999633789062,103126200
2023-01-11,Apple Inc,Large Cap US,129.42467643515656,131.65324068500396,128.64566976510943,131.63352966308594,69458900
2023-01-11,Intel Corporation,Large Cap US,28.61976411403725,28.812618561855047,27.964054945186252,28.78369140625,30375400
2023-01-11,Meta Platforms Inc,Large Cap US,130.24548493274398,133.1197163977935,129.6288573522427,132.16494750976562,25423000
2023-01-11,Microsoft Corporation,Large Cap US,226.31199829516942,230.87170589795403,226.1358795554185,230.69558715820312,28669300
2023-01-11,NVIDIA Corporation,Large Cap US,15.82593243722272,16.013765197501424,15.54917801774992,15.986788749694824,353285000
2023-01-11,Netflix Inc,Large Cap US,326.5,328.8800048828125,321.3500061035156,327.260009765625,9579700
2023-01-11,Tesla Inc,Large Cap US,122.08999633789062,125.94999694824219,120.51000213623047,123.22000122070312,183810800
2023-01-11,BSE Ltd,Small Cap India,176.4500863450517,178.73739729320116,174.8326332033657,175.20840454101562,1256583
2023-01-11,Dixon Technologies,Small Cap India,3744.342609684225,3754.8323635267234,3693.9918888011866,3701.684326171875,92859
2023-01-11,Indian Energy Exchange,Small Cap India,136.88973907000434,137.2256118091082,134.92253047495998,136.12205505371094,2683025
