Date,Aave,Algorand,Avalanche,BNB,Bitcoin,Bitcoin Cash,Cardano,Celo,Chainlink,Cosmos,Dash,Dogecoin,EOS,Ethereum,Ethereum Classic,Filecoin,Hedera,IOTA,Internet Computer,Kusama,Litecoin,Maker,Monero,Neo,Polkadot,Polygon,Shiba Inu,Smooth Love Potion,Solana,Stellar,Sui,TRON,Tether,Tezos,Toncoin,UNUS SED LEO,USD Coin,Uniswap,Wrapped Bitcoin,XRP,Zcash,yearn.finance
2023-10-11,-0.012642481454000598,-0.002508814637876111,-0.024053893429770268,-0.00979714094963502,-0.018900326735168282,0.007191458112275173,-0.004575716036699262,-0.013409222712116087,0.017409484049815127,0.0035762702139339186,-0.006223266046238574,-0.009402815618866356,-0.0074271689910532235,-0.000930177871406368,-0.0016112696394016135,-0.006187723118603494,-0.006838243340931194,-0.028163790342675576,-0.013134273673559127,-0.00511153544092835,-0.03334194353935338,0.01565456661743081,0.010685166463587858,-0.011203287979168697,-0.019508271755621864,-0.006578911758212569,0.0,-0.01970800996924804,-0.00441962416325814,-0.009863688129478243,-0.010601733113904666,-0.0028861015814489743,-0.0003359618258681474,-0.05268815731519283,0.10432221848139012,-0.0018344297752284078,-5.960607655453032e-06,-0.018292645054066803,-0.021062868683407454,-0.017284635683680327,-0.014264746089211133,-0.011703003362315334
2023-10-12,-0.004472039062182742,-0.01399634939203509,-0.020040764594970173,-0.00631375239428178,-0.0043359541366684295,-0.00020682229836677113,-0.008383011182134803,0.004418320274936383,-0.025973604646040482,-0.017647603451909855,-0.01878790840501443,-0.009799864559223548,-0.0033793647037835273,-0.01701021740023334,-0.010350028303254266,0.010588227786280324,-0.0213852013894974,-0.013837426905900174,-0.0009667641206079214,-0.009083317618604259,-0.006048886945627663,-0.02611948110679352,-0.009752141299375627,0.006275925124321402,-0.017244513396390215,-0.01262266155178604,0.0,-0.009679808451290906,-0.032132409262914385,-0.008335550145443849,-0.021141063005057026,-0.013472641335073421,-4.399914028785368e-05,-0.020974439887891605,-0.0875206316212821,0.0018700432166987024,0.00013798888971883194,0.0,-0.0038417373126752308,-0.011840320493948564,-0.022574611864324634,-0.01017672323783081
2023-10-13,0.01202308599287516,0.015006126978346135,0.004302391392414062,0.003930731160754375,0.003945769916393171,0.015283842639064904,0.0009108345564037279,-0.0007520277416274146,0.008114548737485183,-0.0036688051018411993,0.014382995243719554,0.008653287356109596,0.01246581553497994,0.008104020573232784,0.004774697819684981,-0.0005325232956654435,0.022926572243760823,0.03282439279401306,0.04362686184559972,0.0005516944314269967,0.007300167433315519,0.04856331507066258,0.00819671884848705,0.007275718220139726,0.012957595324510462,0.014267265878448843,0.0,0.012781964693272752,0.02510057107806385,0.004812997201812941,0.0,0.007234877429359576,0.00025208204686322233,0.017030880324808928,0.07868847421443026,0.005959645259731472,0.00013099686108142272,0.0,0.004834467485427263,0.005483923588583517,0.016658094555167313,0.009974295170015024
2023-10-14,0.009986537306965415,0.0029232449405522942,-0.0006590547646597722,0.002746026504313992,-2.4866332556272575e-05,-0.012056284997971622,0.003514225013799832,0.007156865000402579,0.008686043398491439,0.0035285762290093725,0.0035220548650789496,0.02501796684811941,-0.0006974542426583241,0.002040706057397923,0.010589613821580857,0.002062694618024663,0.0032782873211694152,0.01060524920716932,0.014673183508337129,0.02752300071327962,0.001479499444591248,-0.00835433057076751,-0.004930999389213375,0.011486475078765324,0.004051874968445279,0.0051601478276954715,0.0,0.011135855728678479,0.00809719958926558,0.013368914665609077,-0.005029555371283578,-0.004936779758783816,0.00014597761338830395,0.00544861778083261,0.058337961858703435,0.005565588022872214,-0.00012597410940062836,0.0,0.000449402931948617,0.0022153903020085686,0.00020240559314887996,-0.0009606499937067081
2023-10-15,-0.005504898183662843,-0.009960275913399208,0.0024502615967689767,0.015201262760285328,0.011091823470242623,0.002438308096557762,0.0013966652325188011,0.008487938286877661,0.013612370020421816,0.0025603468703843113,0.005063040574346367,-0.008503338067714195,0.007962278916287202,0.0018086969407560272,-0.0040999428942428695,0.0028352441423968866,-0.0007474767389127335,-0.00342450528050231,0.01422122267282866,0.008589541164053971,-0.0001414771813761373,0.010691921423900963,-0.0025136595436495712,2.2232511203590377e-05,0.0050055270610946945,-0.004140599816912616,0.0,-0.0007342199758996193,-0.004074700532386899,0.019108163322306915,0.0,0.01909257765959338,0.0002670005126648167,-0.0030630672855657126,0.01565620769292031,0.016003253195006728,0.00020096415114245758,0.012422364178392042,0.009049449410648114,0.0022001463376495334,0.007445169802949181,-0.007969590314382158
2023-10-16,0.01410047631950695,0.004786632461331042,0.02717133600580457,0.024227093811621803,0.05006744695824206,0.07561013854082499,0.017007936249757494,0.010211880742298618,0.015820156080214476,0.004710867730801649,0.008289205246349018,0.012872808355497423,0.020143015343605963,0.027254540765113022,0.021559662220702824,0.00976067603760189,0.015538206041963543,0.021972859286415458,0.006291641123760128,-0.008529614672979635,0.027259587162275167,-0.010041830947127406,0.0006238679069556774,0.026605075437873715,0.008317777831818196,0.03628102966823632,0.0,0.022042612455576593,0.09401184465316614,0.012860582373902973,-0.003568269814946401,0.025737479258697293,0.00017493398565759932,0.008142860683208797,-0.3126233818778156,-0.03228281399392885,-0.0001070163391784229,0.049079769936997586,0.05152812176760935,0.02076680292704758,0.019820907238424113,0.019716325850724026
2023-10-17,-0.03421556764706335,-0.034053145450010924,-0.03285905332186134,-0.014806193439836135,-0.0036367703063566736,-0.02001548386280061,-0.01768150043821537,-0.019601400291186843,-0.027431286284527623,-0.028460648688052426,-0.031639691050875274,-0.0165352594072814,-0.028362567107030556,-0.02192688186935865,-0.019642243223170208,-0.013537925772852843,-0.017320894217046523,0.0008322052440925543,-0.031027791889664424,-0.03374261603513928,-0.018538127330952836,-0.017778518237258734,-0.013249602635956537,-0.023329771472646366,-0.029357602899653057,-0.027428219174443935,0.0,-0.033069734786460914,-0.0009856865492913203,-0.04229947166144765,0.027752913249232236,-0.003936370831338132,-0.00014392594962231442,-0.011838993948056875,0.27258093088901947,0.0031630306202927727,-0.0001829483987784153,0.0,-0.002568854030606138,-0.012617019169224863,-0.04060574241381376,-0.014333234724163257
2023-10-18,-0.009083867860520844,-0.017446796230079276,-0.02163964771761151,-0.005396802119875144,-0.0030759792019486865,0.0015609033539776274,-0.014819031830650364,-0.009749641620347527,0.003964729836207992,-0.022602872184008915,-0.007979519591343354,-0.007560852289970721,-0.014750027958129408,-0.0010793755903444335,-0.008824189468884414,-0.010971680915963011,0.016362571315232888,-0.03855773799384976,-0.002850415785331073,0.0009464331724147179,-0.03034016419095642,-0.009082196645261331,-0.004798132162934565,-0.024172262625488217,-0.005036100879273975,-0.015700591042602574,0.0,-0.005947914140349231,-0.02200311855599746,0.0016390887438324508,-0.006678264481419838,0.00732800818113577,-0.00017695430539332868,-0.031434223846815934,-0.019643406169354782,0.01427365526869151,1.502001058795166e-05,-0.005847997507662184,-0.004378223502000456,-0.006864012532523223,0.006876477227380162,-0.01744792736889267
2023-10-19,0.02983379800026853,-0.004997169969224169,0.016831897524564488,0.0030552221915196576,0.013818840741083749,0.0014064526599737448,0.014253279531081464,-0.009634982999338848,-0.006919200493138766,-0.005289031672349065,0.0030695378187748368,0.0035791306543007106,0.0021755831158158934,0.0023706817647977108,-0.0012551663318849382,0.005824465503140086,-0.03455831610849747,-0.008732312794673236,-0.019257287577198023,-0.0019116514079352553,0.02504568152121167,0.01882369863399047,0.017418160112617098,-0.02005942652889947,-0.002097846743603804,0.012348629273241096,0.0,0.05235598219305282,0.0642613638259859,0.03953484009993158,0.002923144176062875,0.00847413463509028,0.00023598083168208106,-0.01087885089027274,-0.030900708660884568,0.05100263617463563,-5.095998478954478e-05,0.011764709910145443,0.014075209359131868,0.06513772402976414,0.0090577830460985,-0.020480959903563467
2023-10-20,0.03060842240135897,0.01870515513706361,0.01720254215847805,0.00547813976237399,0.033535830870205396,0.05774490057740067,0.01707010714439594,0.03212751469276087,0.036971177272780986,0.023391369644151228,0.017864658930705213,0.01837541205919102,0.0205492970627299,0.023738984945261166,0.033047100430302345,0.006580363223329888,0.035227881719269494,0.020597481700927345,0.041883975805792506,0.030049004144936386,0.02640001234796574,0.016448146725786872,0.015817943722380212,0.03062235636801991,0.019840891282722817,0.03559692385426971,0.0,0.00852876682995829,0.0840388715508451,0.002188906040405225,-0.0014573121545088386,0.008802995502853461,6.79178484770393e-05,0.0349175157699706,0.05393666160770172,-0.02060615383889186,7.599683257142331e-05,0.034883732735979,0.033817798339910166,-0.007926857288492739,0.012183036019410842,0.02403512421578191
2023-10-21,0.062355541638908996,0.03084011482498772,0.04528262939696526,0.009443305809644142,0.007932597562652743,0.012470266797994789,0.029653036451708248,0.02540654453033997,0.17445184919994183,0.03328417414043039,0.030092430735280118,0.020395257869733063,0.024080759267411267,0.015353699699918621,0.028403440493282694,0.039640107849286066,0.033776043061622074,0.03424785704943267,0.029795907942233413,0.03881322297219203,0.0207784234941939,-0.0023526169735237357,0.020333549010554064,0.03164947020757358,0.049211633479643524,0.06839030941308688,0.0,0.005637816094509418,0.08702310682572212,0.028932855306224026,0.016637468825110968,0.009233085434875443,-0.00017490636909389679,0.03541246107735163,0.02426396385323315,0.00446959719249862,-0.00011502960075182589,0.011235958730040352,0.00987419985476845,0.010152925150203052,0.012963136577283985,0.04588037715800253
2023-10-22,0.1333294760350634,0.000914020904891677,0.04400815632763422,0.016059824834016023,0.002523007395046406,-0.00046677749395862556,0.019289536438678923,0.003668661451845523,0.13801204516664356,0.018580347494328908,0.00509031944958549,0.006667933432568995,0.0024861261196429396,0.020944819993793384,0.006123487915444592,0.022415247421426532,0.018233044447063307,0.020991793347065135,0.0033304964686031724,-0.004366411929312641,0.007029213966218251,0.015685507925038422,0.006279167663996166,0.023752490806182136,0.01544687059843075,0.06357952996176341,0.0,0.02172389794378593,-0.011894906206312061,-0.00016259678917140974,0.01866208144714654,-0.013297153700808084,-0.00010987185509692132,0.008409008440279031,0.04951534410105629,0.005366963334424213,-3.0995996747829047e-05,0.0,0.0016306841542113037,0.002386619288768932,0.009479955393521866,0.02856835107104705
2023-10-23,0.06776503897163222,0.04200561740463549,0.049868455243225585,0.0487050300021894,0.10309890521346299,0.07031340084004034,0.06214975008033652,0.05944323284895714,0.040802402735690135,0.0395037449862794,0.05454989966300383,0.08911291810179267,0.05420074258647989,0.061290684296216424,0.049207418151678395,0.12790240123372887,0.037535548107361594,0.02498286470378064,0.08809764457968638,0.05602461272571824,0.05829851626629967,0.08064085647605657,0.012177984060131708,0.06993866642917723,0.09674257800604535,0.043496499678212786,0.0,0.03223594462685586,0.09692231474533175,0.046770670146373705,0.04875984214765139,0.020546410554614702,0.00015386133554029513,0.045948689713956714,-0.04186940546874918,-0.009218419265651923,0.00017107936174864946,0.09999995149405616,0.09808305936012451,0.04666720739978447,0.05366326668837362,0.08897510310120893
2023-10-24,-0.0166666171432307,0.026657382861235535,-0.02370982645800701,-0.014056358407671388,0.02464145540134477,-0.03436262357179798,-0.0034326208307551287,0.031809419187100785,-0.014421422247864024,-0.0038491703718001036,0.012804276405929071,-0.007885498838515859,0.0014854699542623528,0.010793585817743923,-0.009505260944863148,-0.005110298697778348,-0.00837837901979821,-0.013227149239527392,0.022252679621987737,0.009668144795851763,0.0005908567489210093,-0.040899259796087994,-0.017910823425025257,0.01225072776569891,-0.037177695904666574,-0.017445797313784928,0.0,0.013288982578131492,-0.05335620404202879,-0.01333434418318602,-0.015318454572668116,0.0012467714999422341,-0.00038477290712557455,0.006962178156789012,0.05053362360640423,0.004490169833257118,-9.506094330269388e-05,0.025252571279215097,0.02783631668458386,0.02132500689921568,0.008124771056490454,-0.02284825157644743
2023-10-25,0.028957702195708812,0.0004267722176689581,0.018926374687391778,-0.013160651167752335,0.017736456610143003,0.009667150140388436,0.005602229226833622,0.006845420938321745,0.06086623900396848,0.01824040688852646,-0.013696528501161764,0.02712001965746147,0.004031383253983334,0.0016588325496480483,-0.0038154992688718137,-0.016998886889563636,0.013978069770829382,0.019514626273477553,-0.006720058634661075,0.02189212370939919,-0.004880890489806555,-0.04621054949263026,0.012630487857989037,-0.00187688248905582,0.02351307510758005,0.009242067085774908,0.14285712429602682,0.024918070330120612,0.07666372576723224,-0.00012245904807228758,0.047761991667923276,0.012311412046879022,0.0003999411591786295,0.0020237323425662535,0.02076661165946403,0.049191616026496465,0.00020200135720616075,0.019704439853573286,0.018145579218556085,-0.005775823393391999,-0.004652667912133257,0.008941414384314283
2023-10-26,-0.05749401352461103,0.0034526378846804207,0.051648173360274496,0.004753384158435514,-0.010033147199696724,-0.0260840723987662,0.024009504246753632,-0.0012798734523955524,-0.008802826494258231,0.005857736156237303,0.012958949868348446,0.05128651423207864,0.004376535088114641,0.009310588640725426,0.011196628141335152,-0.0088796878855264,0.016550234057296498,0.004761306950844535,-0.007221629798117579,-0.0057446954459572375,0.002321306542072854,-0.009683318392625484,-0.002250522435896851,0.0740676964209559,-0.01135303196715931,0.003011216196395994,0.0,0.01343565368504418,0.009624091568529058,-0.010200608446367276,-0.05209687380428041,-0.0069312158138153945,-0.0002218756259617649,-0.0024732825628849264,-0.027264918374317326,-0.028981392673514628,-0.00017699110825297737,-0.009661838804933542,-0.008967597344302969,-0.0029227748779609986,0.01789192170390841,-0.0015342294759567165
2023-10-27,-0.029336406149560346,-0.018192379105136047,-0.04107903565873172,0.0055540681245525025,-0.007226928505637331,-0.032423604151481156,0.007574129245885963,-0.036932055751303317,0.025191160477074037,-0.017868418389842655,-0.012267422103419579,-0.05546347772222604,0.007187103469035616,-0.013300163952285393,-0.029636588060942937,-0.03805663344939847,-0.03688667732764239,-0.036576162326059536,-0.00808879986399591,-0.01598679115645807,-0.026121671175312833,-0.019422099851525876,0.007741769119592012,0.05801391445974868,-0.022907601841297587,-0.035543866860758944,0.0,-0.013888848058591696,-0.03160273415690762,-0.009200931307755789,0.004946387529252361,0.008465985428826261,6.400303591336254e-05,-0.0021512878606941843,0.010528504986954124,0.014046446212236496,-1.8953917780728524e-05,-0.009756100677527635,-0.009401007822956609,-0.013682899787808678,-0.017920042162871574,-0.029842322409152522
2023-10-28,0.021128406001574174,0.025155772209614735,0.03530996989290647,0.005783123979990146,0.005301518539129857,0.02302407399169981,0.006156121312056451,0.01959705084556873,-0.024950311645901446,0.021898067658768117,0.028640366974122422,0.01649936767588911,0.044511269081860316,-0.0019253015900076997,0.009407192577469692,0.04002437106000323,0.01896338114024121,0.02639337014403309,0.05659628989998167,0.07915364261144764,0.010841451214152142,0.03716101252478987,0.00810870407455333,0.05801537653871547,0.009844062810776766,0.01788489310326602,0.0,0.318822061791348,-0.0027215130958996303,0.017127562516253914,0.0057424556852818665,0.00751917572836569,-4.052074400129335e-06,0.031181155551040174,0.15293119848230585,-0.0162908013917874,5.602836608886719e-05,0.00985221992703278,0.006348924761383268,-0.0013110452726460275,0.01961404376132503,0.011568554674807219
2023-10-29,0.056706296324980476,0.04524603625936208,0.035389541340871356,0.0060873878860499,0.013168432293093613,0.005628919167908419,0.013847208271835942,0.01994121761620815,0.01628968360482652,0.018452030918761908,0.006051774106616836,0.005188336619279754,-0.0011897549667931884,0.01065386858481232,0.026195067184492382,0.014339735437963519,0.010200169114991553,0.016624936332404028,0.08490712829493008,0.06711330312587016,0.01501954431711039,-0.01118453121773244,0.0749930945931605,-0.02253318154357442,0.03168284258780396,0.028343366855236418,0.0,0.264077635227409,0.036940535827429954,0.01548854331083005,0.005981493825680806,0.005798660724757321,0.0001339573553194029,0.0190592437536099,-0.2698169482332401,0.009124759452074027,-3.397274408467599e-05,0.009756100677039914,0.014425481678453034,0.0201744388038525,0.011127870455699629,0.030710652465017585
2023-10-30,-0.009879910341132114,0.055316982457717545,0.008020546486030344,0.005014240849752882,-0.0010457086417764438,-0.0009551918393165826,0.025233413668658944,0.06353599801201537,0.01207967120344322,0.10796033702825136,0.02949366394265529,0.004195631271278755,-0.0008328428255488518,0.008099264721129096,0.007717260176860696,0.018492200628975386,0.02320439267725294,0.03651630829578423,0.004897757579874096,0.004301314973434556,0.00654057324439572,-0.021832069239381524,-0.009878282725738763,-0.009294977473496169,0.0499132911929856,0.01832873338243801,0.0,-0.10599078423422803,0.06519069064706384,0.028155403154099812,0.004324294323369671,0.007715060037171817,0.0001849412537444639,0.012491384506934544,0.14409787637615756,-0.008462662646556152,0.0001459089525752688,0.0,-0.002635427054429762,0.04052891874247844,0.010796742613683241,0.007315284443054626
2023-10-31,-0.028025286446461406,-0.026048401602951632,-0.0111861864300008,-0.008092817045868173,0.004794395311462418,-0.004991959912534316,-0.031800144653505225,-0.04558178999307838,0.012240925557530646,-0.021253975308560658,-0.0031859521077159947,-0.01971285580800264,0.016252452089433378,0.0035193643267046326,0.0404851114873197,-0.009372312765991375,-0.02273399610505067,-0.031669724500621665,-0.025101121751071043,-0.03241106044479991,-0.004350519993398638,-0.019042465865787506,-0.0015772159645651707,0.04593632347014087,-0.016921940674318514,-0.021459224712586655,0.0,0.191580712021711,0.10174315427094771,0.018749056520168894,-0.03875132846927953,0.016337025492159096,-0.00025686830828863805,0.002137773811120791,0.030631419463169607,0.0029607056696161482,-0.0002279494785291103,0.004830884253192336,0.0033215391504903824,0.03685673395298639,-0.007203116840569512,-0.03889310550638769
2023-11-01,0.09253781060450494,0.04474885508788984,0.07812769485121751,0.006889974425820844,0.022195613001625203,0.0008417550380672711,0.04896503206545488,0.11803525987882324,0.021888262329827102,-0.006748016343653962,0.01934976441892866,0.00826049019727626,0.02631859391861724,0.01686288408831138,0.017847836206187795,0.028909940584007865,0.02126240970853721,0.023092100288694795,0.0297354125717606,0.10501911224940597,0.014292452981552017,-0.021519415690077204,-0.004156160514005136,0.07599263757711117,0.0628439749277998,0.05050772770098866,0.0,-0.05875985868675215,0.07637759639361996,0.009762645215914523,0.006718911030470176,0.03172697780666489,0.0002959034708773789,0.03899044143676278,0.056239505881191754,-0.013911415226124935,0.00029309363039042857,0.02403850492764925,0.021895538817415794,0.015419428002670266,0.010053234145179557,0.02562819437920938
2023-11-02,0.03330806292828159,-0.025862108314720245,-0.02621201021103947,0.016328569760239775,-0.014081557224217889,-0.03896131307946504,0.051008412451684526,0.04054823631369375,-0.05328890294203137,-0.004582707182490875,-0.04403112998538894,-0.013175343786144822,-0.008261071613927973,-0.02515781959835861,-0.027032335795450835,0.03995171260568031,0.035147258179995644,0.002824444580762142,-0.011998465221201626,-0.024857734350778427,-0.007733248473821508,-0.022862477383083557,-0.003713368919303961,-0.06018821789873785,-0.02020453287159918,-0.01050137979542698,0.0,-0.08004603108924802,-0.030244288862851243,-0.021843485481247482,0.01668520376760485,-0.009585517622335948,-0.0003976776483121114,0.01777917261566797,0.043836530617813896,0.007523305649965284,-0.0001129840750853095,-0.014084545531447556,-0.014435821689741668,-0.00508421821234184,-0.03695506602050269,-0.020285726418246885
